Signal ID,Location Name,Signal Type,Signal Status,ATD Location ID,COA Intersection ID,Control,Council District(s),Primary St,Cross St,Cross St Segment ID,Landmark,Primary Signal,Secondary Signal(s),Jurisdiction Label,Primary St Segment ID,Signal Eng. Area,Traffic Engineer Area,Turn On Date,Location,Cross St Block,Primary St Block,Signal PM Max Fiscal Year,Pedestrian Signal Type,Pedestrian Button Type,Bicycle Signal,Bus Stops,Source DB ID,IP Communication status,Comm Status Datetime,Owner,Detection status,Detection Status Date,Construction Note,Construction Note Date,Latitude,Longitude,Modified Date
752, EXPOSITION BLVD / WINDSOR RD,TRAFFIC,TURNED_ON,LOC16-003705,5153387,PRIMARY,10, EXPOSITION BLVD, WINDSOR RD,2020312,,,,AUSTIN FULL PURPOSE,2020293,CENTRAL,,09/04/13248,"(30.2966995, -97.7682571)",3105,2351,2017,WALK/DONT WALK,,False,,5817c0a3e052e0422be6c9da,ONLINE,09/12/51499 04:40:00 PM +0000,COA,OK,12/06/51471 08:00:00 AM +0000,,,30.2966995,-97.7682571,05/26/51678 03:20:00 AM +0000
705, MC KINNEY FALLS PKWY / DEE GABRIEL COLLINS RD,TRAFFIC,TURNED_ON,LOC16-003475,5160044,PRIMARY,2, MC KINNEY FALLS PKWY, DEE GABRIEL COLLINS RD,3287684,,,,AUSTIN FULL PURPOSE,3194810,SOUTHEAST,,12/06/40377,"(30.1724491, -97.7220612)",7054,6501,2018,UNKNOWN,,False,,5817c09be052e0422be6c96d,ONLINE,11/30/51507 04:40:00 PM +0000,COA,OK,11/17/49445 08:00:00 AM +0000,,,30.1724491,-97.7220612,07/17/51689 11:20:00 PM +0000
296, 7TH ST / TRINITY ST,TRAFFIC,TURNED_ON,LOC16-001445,5157536,PRIMARY,9, 7TH ST, TRINITY ST,2018729,,,,AUSTIN FULL PURPOSE,2018730,CENTRAL,,10/31/11225,"(30.2680073, -97.7389526)",700,300,2019,COUNTDOWN,,False,,5817c085e052e0422be6c638,OFFLINE,11/15/51685 04:40:00 PM +0000,COA,OK,04/23/51072 12:00:00 AM +0000,,,30.2680073,-97.7389526,04/12/51697 04:00:00 PM +0000
803, BALCONES WOODS DR / RESEARCH BLVD SVRD,TRAFFIC,TURNED_ON,LOC16-003950,5156097,SECONDARY,"10,6,7", BALCONES WOODS DR, RESEARCH BLVD SVRD,2042668,,804:  BALCONES WOODS DR / RESEARCH BLVD SVRD,,AUSTIN FULL PURPOSE,2006450,NORTHWEST,,05/09/9234,"(30.4078579, -97.7447128)",11200,5013,2019,WALK/DONT WALK,,False,,5817c0ace052e0422be6ca50,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,TxDOT,OK,07/11/51507 08:00:00 AM +0000,,,30.4078579,-97.7447128,04/14/51513 12:00:00 PM +0000
580, MOPAC EXPY / 45TH ST,TRAFFIC,TURNED_ON,LOC16-002845,5155059,PRIMARY,10, MOPAC EXPY, 45TH ST,2021931,,,884:  45TH ST / W 45TH TO MOPAC SB RAMP,AUSTIN FULL PURPOSE,2040479,CENTRAL,,01/15/19411,"(30.3212357, -97.7548218)",2904,4313,2019,WALK/DONT WALK,APS,False,,5817c094e052e0422be6c86c,ONLINE,03/30/51546 04:40:00 PM +0000,TxDOT,BROKEN,07/10/51080 12:00:00 AM +0000,,,30.3212357,-97.7548218,05/17/51623 05:20:00 AM +0000
901, WEST GATE BLVD / JONES RD,TRAFFIC,TURNED_ON,LOC16-004440,5150053,PRIMARY,5, WEST GATE BLVD, JONES RD,2024286,,,,AUSTIN FULL PURPOSE,2024285,SOUTHWEST,,02/24/15367,"(30.2256088, -97.8038712)",2701,4900,2017,COUNTDOWN,,False,,5817c0c1e052e0422be6cb4c,ONLINE,10/23/50820 08:40:00 AM +0000,COA,BROKEN,05/24/50631 08:00:00 AM +0000,,,30.2256088,-97.8038712,12/05/51623 07:20:00 AM +0000
1051, LAVACA ST / 18TH ST,TRAFFIC,TURNED_ON,LOC18-013020,5157227,PRIMARY,"9,1", LAVACA ST, 18TH ST,2017876,,,,AUSTIN FULL PURPOSE,2017875,CENTRAL,,01/25/51554,"(30.280344, -97.740873)",301,1800,2019,COUNTDOWN,,True,,5d2e3123b765280013577fd1,ONLINE,04/24/51587 04:40:00 PM +0000,COA,NO DETECTION,10/04/51567 08:00:00 AM +0000,,07/11/51507 08:00:00 AM +0000,30.280344,-97.740873,10/03/51631 08:00:00 AM +0000
571, ESCARPMENT BLVD / DAVIS LN,TRAFFIC,TURNED_ON,LOC16-002800,5144309,PRIMARY,8, ESCARPMENT BLVD, DAVIS LN,2026944,,,,AUSTIN FULL PURPOSE,2026978,SOUTHWEST,,12/25/39939,"(30.2116928, -97.8764877)",6201,8800,2019,COUNTDOWN,,False,,5817c094e052e0422be6c859,ONLINE,07/21/49777 04:40:00 PM +0000,COA,OK,12/23/49423 08:00:00 AM +0000,,,30.2116928,-97.8764877,09/28/51655 10:40:00 AM +0000
607, OAK KNOLL DR / RESEARCH BLVD SVRD,TRAFFIC,TURNED_ON,LOC16-002980,5154140,PRIMARY,"6,10", OAK KNOLL DR, RESEARCH BLVD SVRD,2007789,,,687:  OAK KNOLL DR / RESEARCH BLVD SVRD,AUSTIN FULL PURPOSE,2007808,NORTHWEST,,01/25/14480,"(30.4294701, -97.7590485)",12500,12014,2019,COUNTDOWN,,False,"3830, 3813, 2727",5817c096e052e0422be6c8a7,ONLINE,03/15/51442 04:40:00 PM +0000,TxDOT,OK,09/18/49426 08:00:00 AM +0000,,,30.4294701,-97.7590485,09/28/51655 10:40:00 AM +0000
559, AIRPORT BLVD / WILSHIRE BLVD,TRAFFIC,TURNED_ON,LOC16-002740,5161099,PRIMARY,9, AIRPORT BLVD, WILSHIRE BLVD,2016749,,,,AUSTIN FULL PURPOSE,3257911,NORTHEAST,,12/25/39939,"(30.2978573, -97.7088776)",1610,4301,2019,COUNTDOWN,APS,True,"5796, 5918, 5669, 5670",5817c093e052e0422be6c83f,ONLINE,11/30/51507 04:40:00 PM +0000,COA,OK,12/23/49423 08:00:00 AM +0000,,,30.2978573,-97.7088776,03/24/51659 08:40:00 AM +0000
609, DUVAL RD / RESEARCH BLVD SVRD,TRAFFIC,TURNED_ON,LOC16-002990,5155785,PRIMARY,"6,10", DUVAL RD, RESEARCH BLVD SVRD,2006067,,,699:  DUVAL RD / RESEARCH BLVD SVRD,AUSTIN FULL PURPOSE,2006073,NORTHWEST,,04/14/9193,"(30.4191017, -97.7464447)",11700,5400,2019,WALK/DONT WALK,,False,"3811, 3831",5817c096e052e0422be6c8ac,ONLINE,09/25/51321 04:40:00 PM +0000,TxDOT,OK,09/02/46858 12:00:00 AM +0000,,,30.4191017,-97.7464447,07/13/51670 12:40:00 PM +0000
621,IH 35 SVRD / ANDERSON LN SVRD,TRAFFIC,TURNED_ON,LOC16-003075,5161926,SECONDARY,4,IH 35 SVRD, ANDERSON LN SVRD,2011603,,620: IH 35 SVRD / ANDERSON LN SVRD,,AUSTIN FULL PURPOSE,2011632,NORTHEAST,,10/07/0453,"(30.3388557, -97.6995544)",714,7635,2019,COUNTDOWN,,False,,5817c097e052e0422be6c8c7,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,TxDOT,OK,09/18/49426 08:00:00 AM +0000,,,30.3388557,-97.6995544,07/19/51689 08:40:00 AM +0000
938,FM 2222 RD / MOUNT BONNELL RD,TRAFFIC,TURNED_ON,LOC16-005530,5152094,PRIMARY,10,FM 2222 RD, MOUNT BONNELL RD,2013804,,,,AUSTIN FULL PURPOSE,2013388,NORTHWEST,,12/21/49111,"(30.341, -97.779)",5600,4600,2019,COUNTDOWN,APS,False,,5817c0ebe052e0422be6cd20,ONLINE,06/21/51324 04:40:00 PM +0000,COA,OK,02/23/49977 12:00:00 AM +0000,,,30.341,-97.779,05/18/51569 12:00:00 AM +0000
773, MANOR RD / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-003805,5159120,PRIMARY,"1,9", MANOR RD,IH 35 SVRD,2017787,,,772:  MANOR RD / 35 SVRD,AUSTIN FULL PURPOSE,2017672,CENTRAL,,06/26/33686,"(30.2830906, -97.727478)",2100,914,2019,WALK/DONT WALK,,False,,5817c0a7e052e0422be6ca0b,ONLINE,08/13/49333 01:20:00 PM +0000,TxDOT,OK,06/12/51581 08:00:00 AM +0000,,,30.2830906,-97.727478,09/28/51655 10:40:00 AM +0000
811, GREAT HILLS TRL / RESEARCH BLVD SVRD,TRAFFIC,TURNED_ON,LOC16-003990,5155813,PRIMARY,"7,10", GREAT HILLS TRL, RESEARCH BLVD SVRD,2045492,,,810:  GREAT HILLS TRL / RESEARCH BLVD SVRD,AUSTIN FULL PURPOSE,3273275,NORTHWEST,,04/04/49473,"(30.3941498, -97.7469177)",10126,9870,2019,WALK/DONT WALK,,False,"2732, 2726, 3016, 3837",5817c0ace052e0422be6ca61,ONLINE,09/25/51321 04:40:00 PM +0000,TxDOT,BROKEN,07/10/51080 12:00:00 AM +0000,,,30.3941498,-97.7469177,09/28/51655 10:40:00 AM +0000
326, COLORADO ST / 2ND ST,TRAFFIC,TURNED_ON,LOC16-001595,5156573,PRIMARY,9, COLORADO ST, 2ND ST,2018990,,,,AUSTIN FULL PURPOSE,2018989,CENTRAL,,04/14/25834,"(30.2646828, -97.7455139)",201,200,2018,COUNTDOWN,,False,,5817c087e052e0422be6c674,OFFLINE,06/01/51450 04:40:00 PM +0000,COA,NO DETECTION,,,,30.2646828,-97.7455139,03/07/51536 04:40:00 PM +0000
385,IH 35 SVRD / WOODLAND AVE,TRAFFIC,TURNED_ON,LOC16-001890,5158064,SECONDARY,9,IH 35 SVRD, WOODLAND AVE,2022637,,381: IH 35 SVRD / WOODLAND AVE,,AUSTIN FULL PURPOSE,2022631,SOUTHWEST,,01/15/19411,"(30.2406349, -97.7364731)",1574,1600,2019,WALK/DONT WALK,,False,,5817c089e052e0422be6c6ea,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,TxDOT,NO DETECTION,,,,30.2406349,-97.7364731,05/20/51547 04:00:00 PM +0000
133, RIVERSIDE DR / BARTON SPRINGS RD,TRAFFIC,TURNED_ON,LOC16-000660,5156141,PRIMARY,9, RIVERSIDE DR, BARTON SPRINGS RD,2019313,,,,AUSTIN FULL PURPOSE,2019314,SOUTHWEST,,01/01/68029,"(30.2586384, -97.7484283)",101,400,2019,COUNTDOWN,APS,False,,5817c07ee052e0422be6c4fe,ONLINE,02/03/50618 04:40:00 PM +0000,COA,NO DETECTION,,,,30.2586384,-97.7484283,10/31/51645 04:40:00 PM +0000
123, LAMAR BLVD / OLTORF ST,TRAFFIC,TURNED_ON,LOC16-000610,5153332,PRIMARY,5, LAMAR BLVD, OLTORF ST,2026542,,,,AUSTIN FULL PURPOSE,2026541,SOUTHWEST,,07/25/9530,"(30.2484131, -97.7699509)",1401,2059,2019,COUNTDOWN,,False,,5817c07ee052e0422be6c4ea,ONLINE,10/23/50820 08:40:00 AM +0000,COA,OK,12/23/49423 08:00:00 AM +0000,,,30.2484131,-97.7699509,09/28/51655 10:40:00 AM +0000
1052, AVERY RANCH BLVD / PEARSON RANCH RD,TRAFFIC,CONSTRUCTION,LOC16-006845,5154799,PRIMARY,6, AVERY RANCH BLVD, PEARSON RANCH RD,5253258,,,,AUSTIN FULL PURPOSE,3506016,NORTHWEST,,,"(30.5033855, -97.75202928)",9400,16100,,COUNTDOWN,,False,,5d35cf6c85df1a00100ee17a,NO COMMUNICATION,01/29/51527 04:40:00 PM +0000,Travis County,BROKEN,12/14/51523 08:00:00 AM +0000,Foundation drilling began week of 9/9/19,04/09/51677 08:00:00 AM +0000,30.5033855,-97.75202928,04/12/51678 09:20:00 AM +0000
540, HOWARD LN / DESSAU RD,TRAFFIC,TURNED_ON,LOC16-002645,5166825,PRIMARY,"1,7", HOWARD LN, DESSAU RD,2006510,,,,AUSTIN FULL PURPOSE,2036414,NORTHEAST,,06/20/27690,"(30.4036503, -97.6384277)",13500,1500,2018,WALK/DONT WALK,,False,,5817c092e052e0422be6c818,ONLINE,05/25/50971 08:40:00 AM +0000,COA,BROKEN,05/11/51061 12:00:00 AM +0000,,,30.4036503,-97.6384277,02/07/51544 01:20:00 AM +0000
39, GUADALUPE ST / WEST MALL UT  (UT CROSSWALK),TRAFFIC,TURNED_ON,LOC16-000190,5157078,PRIMARY,9, GUADALUPE ST, WEST MALL UT ,2019909,UT CROSSWALK,,,AUSTIN FULL PURPOSE,2019907,CENTRAL,,09/27/51515,"(30.2858925, -97.7417374)",1,2200,2018,COUNTDOWN,APS,False,,5817c07ae052e0422be6c442,ONLINE,10/13/51310 04:40:00 PM +0000,COA,NO DETECTION,03/28/49421 08:00:00 AM +0000,,,30.2858925,-97.7417374,08/22/51574 05:20:00 AM +0000
66, DEAN KEETON ST / WHITIS AVE,TRAFFIC,TURNED_ON,LOC16-000325,5157276,PRIMARY,9, DEAN KEETON ST, WHITIS AVE,2017248,,,,AUSTIN FULL PURPOSE,2017249,CENTRAL,,04/07/4273,"(30.2897549, -97.7402496)",2600,300,2018,COUNTDOWN,,False,,5817c07ce052e0422be6c478,ONLINE,10/07/49748 02:40:00 AM +0000,COA,NO DETECTION,03/28/49421 08:00:00 AM +0000,,,30.2897549,-97.7402496,07/11/51689 05:20:00 PM +0000
4095, OLTORF ST / DURWOOD ST,PHB,DESIGN,LOC16-005035,5154929,PRIMARY,"3,9", OLTORF ST, DURWOOD ST,2034267,,,,AUSTIN FULL PURPOSE,2023841,SOUTHWEST,,,"(30.2413483, -97.7579803)",2401,500,,COUNTDOWN,,False,,5d405261dfa7a10010f4307e,OFFLINE,12/02/51546 10:00:00 PM +0000,COA,BROKEN,11/08/51545 08:00:00 AM +0000,,11/08/51545 08:00:00 AM +0000,30.2413483,-97.7579803,12/02/51546 10:00:00 PM +0000
370, 12TH ST / CHICON ST,TRAFFIC,TURNED_ON,LOC16-001815,5159977,PRIMARY,1, 12TH ST, CHICON ST,2018315,,,,AUSTIN FULL PURPOSE,2018314,NORTHEAST,,03/02/16062,"(30.2737865, -97.7199097)",1200,1900,2018,COUNTDOWN,,False,"1118, 2063, 2024, 1103, 2023, 2025, 2856, 1105, 2064, 2062, 1102",5817c088e052e0422be6c6cc,ONLINE,10/10/49748 02:00:00 PM +0000,COA,BROKEN,07/10/51080 12:00:00 AM +0000,,,30.2737865,-97.7199097,07/17/51550 08:00:00 PM +0000
393, PLEASANT VALLEY RD / SOUTH LAKESHORE BLVD,TRAFFIC,TURNED_ON,LOC16-001925,5160383,PRIMARY,3, PLEASANT VALLEY RD, SOUTH LAKESHORE BLVD,3381702,,,,AUSTIN FULL PURPOSE,2022667,SOUTHWEST,,12/16/14731,"(30.2425137, -97.7171478)",2206,1100,2017,WALK/DONT WALK,APS,True,"1364, 1353, 5065, 4283, 4284",5817c089e052e0422be6c6f8,ONLINE,10/10/49748 02:00:00 PM +0000,COA,OK,03/01/51532 08:00:00 AM +0000,,,30.2425137,-97.7171478,10/06/51645 12:00:00 AM +0000
747, SLAUGHTER LN / RIDDLE RD,TRAFFIC,TURNED_ON,LOC16-003680,5148311,PRIMARY,5, SLAUGHTER LN, RIDDLE RD,2027821,,,,AUSTIN FULL PURPOSE,2027804,SOUTHWEST,,01/15/33221,"(30.1739826, -97.8271484)",2101,2101,2017,WALK/DONT WALK,,False,,5b5c437397428f168b0e8782,ONLINE,10/23/50820 08:40:00 AM +0000,COA,OK,06/03/50820 12:00:00 AM +0000,,,30.1739826,-97.8271484,09/14/51645 11:20:00 AM +0000
64, 38TH HALF ST / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-000315,5159923,PRIMARY,9, 38TH HALF ST,IH 35 SVRD,2016920,,,72:  38TH HALF ST / 35 SVRD,AUSTIN FULL PURPOSE,2016921,CENTRAL,,05/26/11690,"(30.294981, -97.7197723)",3820,1014,2019,WALK/DONT WALK,,False,,5817c07ce052e0422be6c474,ONLINE,04/19/50993 08:40:00 AM +0000,TxDOT,UNKNOWN,01/18/51075 12:00:00 AM +0000,,,30.294981,-97.7197723,09/28/51655 10:40:00 AM +0000
394, RIVERSIDE DR / WICKERSHAM LN,TRAFFIC,TURNED_ON,LOC16-001930,5160049,PRIMARY,3, RIVERSIDE DR, WICKERSHAM LN,2022809,,,,AUSTIN FULL PURPOSE,2022810,SOUTHWEST,,09/14/20448,"(30.2323837, -97.7204056)",1401,4400,2017,WALK/DONT WALK,,False,"1012, 5774, 5079, 1022, 3526, 1021, 1023, 4299, 4300, 1013",5817c089e052e0422be6c6fa,ONLINE,10/10/49748 02:00:00 PM +0000,COA,OK,09/05/50283 08:00:00 AM +0000,,,30.2323837,-97.7204056,05/25/51670 05:20:00 AM +0000
1053,IH 35 SVRD / 8TH ST,TRAFFIC,TURNED_ON,LOC19-014905,5158430,SECONDARY,1,IH 35 SVRD, 8TH ST,2047464,,334:  8TH ST / 35 SVRD,,AUSTIN FULL PURPOSE,3192580,CENTRAL,,06/30/51570,"(30.267509, -97.733509)",718,800,2019,COUNTDOWN,,False,,5d433031d51c5a00118bd585,NO COMMUNICATION,06/16/51554 04:40:00 PM +0000,COA,BROKEN,05/01/51551 08:00:00 AM +0000,,05/01/51551 08:00:00 AM +0000,30.267509,-97.733509,12/30/51571 10:40:00 PM +0000
971,IH 35 SVRD / N IH 35 SVRD SB AT 41ST TRN,TRAFFIC,TURNED_ON,LOC16-004745,5160243,PRIMARY,9,IH 35 SVRD, N IH 35 SVRD SB AT 41ST TRN,3370777,,,970: IH 35 SVRD / N IH 35 SVRD SB AT 41ST TRN,AUSTIN FULL PURPOSE,3370756,CENTRAL,,07/25/19405,"(30.2985783, -97.7170486)",,4107,2019,WALK/DONT WALK,,False,,5817c0cee052e0422be6cbef,ONLINE,11/06/50672 04:40:00 PM +0000,TxDOT,OK,07/27/49459 08:00:00 AM +0000,,,30.2985783,-97.7170486,09/28/51655 10:40:00 AM +0000
991, CAPITAL OF TEXAS HWY / 2222 RD,TRAFFIC,TURNED_ON,LOC16-004845,5150922,PRIMARY,10, CAPITAL OF TEXAS HWY,FM 2222 RD,2013777,,,992:  CAPITAL OF TEXAS HWY / 2222 RD,AUSTIN FULL PURPOSE,2040005,NORTHWEST,,,"(30.359251, -97.7905273)",5721,5800,2019,NONE,,False,,5817c0d6e052e0422be6cc31,ONLINE,05/25/50971 08:40:00 AM +0000,TxDOT,OK,07/27/49459 08:00:00 AM +0000,,,30.359251,-97.7905273,09/28/51655 10:40:00 AM +0000
1014, CAMERON RD / 53RD ST,TRAFFIC,TURNED_ON,LOC16-004960,5161146,PRIMARY,4, CAMERON RD, 53RD ST,3305988,,,,AUSTIN FULL PURPOSE,2015847,NORTHEAST,,11/15/49133,"(30.31062051, -97.70809936)",1108,5300,2019,COUNTDOWN,APS,False,,5817c0dfe052e0422be6cc79,ONLINE,05/25/50971 08:40:00 AM +0000,COA,OK,07/27/49459 08:00:00 AM +0000,,,30.31062051,-97.70809936,09/28/51655 10:40:00 AM +0000
1018, LAMAR BLVD / TOOMEY RD,TRAFFIC,TURNED_ON,LOC16-004980,5154881,PRIMARY,5, LAMAR BLVD, TOOMEY RD,2021156,,,,AUSTIN FULL PURPOSE,2021155,SOUTHWEST,,06/11/48468,"(30.26295435, -97.75790697)",1301,200,2019,COUNTDOWN,APS,False,2322,5817c0dfe052e0422be6cc84,ONLINE,10/23/50820 08:40:00 AM +0000,COA,BROKEN,04/18/51332 08:00:00 AM +0000,,,30.26295435,-97.75790697,09/28/51655 10:40:00 AM +0000
4074, LAMAR BLVD / DICKSON DR,PHB,TURNED_ON,LOC16-006210,5152271,PRIMARY,5, LAMAR BLVD, DICKSON DR,2034795,,,,AUSTIN FULL PURPOSE,2026530,SOUTHWEST,,05/07/50245,"(30.2453482, -97.7799133)",2001,2600,2019,,APS,False,"771, 2329",592201d0ce8ea33964cda481,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,COA,NO DETECTION,,,,30.2453482,-97.7799133,09/28/51655 10:40:00 AM +0000
4067, 38TH HALF ST / LAFAYETTE AVE,PHB,TURNED_ON,LOC16-005620,5160307,PRIMARY,9, 38TH HALF ST, LAFAYETTE AVE,2017060,,,,AUSTIN FULL PURPOSE,2017018,NORTHEAST,,02/05/50415,"(30.293259, -97.7164239)",3700,1300,2018,,APS,False,"2013, 4738",5921ff9b5fa878396720452c,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,COA,NO DETECTION,,,02/05/50415 08:00:00 AM +0000,30.293259,-97.7164239,07/05/51670 04:40:00 AM +0000
994, AMHERST DR / PARMER LN,TRAFFIC,TURNED_ON,LOC16-004860,5160219,PRIMARY,7, AMHERST DR, PARMER LN,2005807,,,807:  PARMER LN / SILVER CREEK DR,AUSTIN FULL PURPOSE,2005924,NORTHWEST,,04/29/24183,"(30.4247303, -97.713562)",3900,12416,2018,COUNTDOWN,,False,,5817c0d7e052e0422be6cc3d,ONLINE,05/25/50971 08:40:00 AM +0000,COA,OK,01/04/51680 08:00:00 AM +0000,,,30.4247303,-97.713562,08/26/51683 04:40:00 AM +0000
339, 15TH ST / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-001660,5158701,SECONDARY,1, 15TH ST,IH 35 SVRD,2018270,,227:  15TH ST / 35 SVRD,,AUSTIN FULL PURPOSE,2018267,CENTRAL,,09/03/12372,"(30.2746105, -97.7309799)",1413,800,2019,UNKNOWN,APS,False,,5817c087e052e0422be6c68e,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,TxDOT,NO DETECTION,,,,30.2746105,-97.7309799,04/18/51585 02:00:00 PM +0000
1006, 51ST ST / MUELLER BLVD,TRAFFIC,TURNED_ON,LOC16-004920,5161667,PRIMARY,"4,9", 51ST ST, MUELLER BLVD,2046257,,,,AUSTIN FULL PURPOSE,2046255,NORTHEAST,,05/22/46809,"(30.3057785, -97.7028351)",5000,1300,2018,COUNTDOWN,APS,False,,5817c0dbe052e0422be6cc61,ONLINE,05/25/50971 08:40:00 AM +0000,COA,OK,07/27/49459 08:00:00 AM +0000,,,30.3057785,-97.7028351,10/05/51604 07:20:00 AM +0000
73, STECK AVE / ROCKWOOD LN,TRAFFIC,TURNED_ON,LOC16-000360,5157759,PRIMARY,7, STECK AVE, ROCKWOOD LN,2010696,,,,AUSTIN FULL PURPOSE,2010697,NORTHWEST,,08/23/20292,"(30.3646717, -97.7350159)",8200,3000,2017,WALK/DONT WALK,,False,,5817c07ce052e0422be6c486,ONLINE,04/17/51535 04:40:00 PM +0000,COA,NO DETECTION,,,,30.3646717,-97.7350159,04/23/51621 01:20:00 AM +0000
87, BURNET RD / NORTH LOOP BLVD,TRAFFIC,TURNED_ON,LOC16-000430,5157233,PRIMARY,7, BURNET RD, NORTH LOOP BLVD,2012195,,,,AUSTIN FULL PURPOSE,2012196,NORTHWEST,,03/19/11791,"(30.3258514, -97.7396164)",1631,5300,2019,WALK/DONT WALK,,False,,5817c07de052e0422be6c4a2,ONLINE,09/05/51020 08:40:00 AM +0000,COA,OK,03/28/49421 08:00:00 AM +0000,,,30.3258514,-97.7396164,10/12/51623 03:20:00 AM +0000
89, BURNET RD / 49TH ST,TRAFFIC,TURNED_ON,LOC16-000440,5157310,PRIMARY,7, BURNET RD, 49TH ST,2015303,,,,AUSTIN FULL PURPOSE,2015302,NORTHWEST,,09/26/15797,"(30.3198566, -97.7392273)",2101,4900,2019,WALK/DONT WALK,,False,,5817c07de052e0422be6c4a6,ONLINE,05/02/51242 04:40:00 PM +0000,COA,BROKEN,04/06/51083 12:00:00 AM +0000,,,30.3198566,-97.7392273,10/11/51623 10:40:00 AM +0000
86, 7TH ST / NECHES ST,TRAFFIC,TURNED_ON,LOC16-000425,5157702,PRIMARY,9, 7TH ST, NECHES ST,2018752,,,,AUSTIN FULL PURPOSE,2018753,CENTRAL,,05/29/36843,"(30.2677002, -97.737915)",700,400,2018,COUNTDOWN,APS,False,,5817c07ce052e0422be6c4a0,ONLINE,02/20/51286 04:40:00 PM +0000,COA,NO DETECTION,03/28/49421 08:00:00 AM +0000,,,30.2677002,-97.737915,09/23/51642 04:00:00 PM +0000
526, BRAKER LN / MOPAC EXPY SVRD,TRAFFIC,TURNED_ON,LOC16-002575,5157883,SECONDARY,7, BRAKER LN, MOPAC EXPY SVRD,2006682,,525:  BRAKER LN / MOPAC EXPY SVRD,,AUSTIN FULL PURPOSE,2047848,NORTHWEST,,09/12/40317,"(30.396101, -97.7333984)",10700,3700,2019,COUNTDOWN,,False,,5817c091e052e0422be6c7fc,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,TxDOT,OK,03/28/49421 08:00:00 AM +0000,,,30.396101,-97.7333984,06/21/51645 01:20:00 AM +0000
189, MANCHACA RD / REDD ST,TRAFFIC,TURNED_ON,LOC16-000935,5151323,PRIMARY,5, MANCHACA RD, REDD ST,2024177,,,,AUSTIN FULL PURPOSE,2024176,SOUTHWEST,,10/16/3618,"(30.2282581, -97.7894058)",2001,4400,2019,COUNTDOWN,,False,,5817c081e052e0422be6c56c,ONLINE,10/23/50820 08:40:00 AM +0000,COA,OK,05/25/51592 08:00:00 AM +0000,,,30.2282581,-97.7894058,07/20/51678 12:00:00 AM +0000
603, LAKE CREEK PKWY / 183 HWY SVRD,TRAFFIC,TURNED_ON,LOC16-003010,5150435,SECONDARY,6, LAKE CREEK PKWY,US 183 HWY SVRD,2048153,,604:  LAKE CREEK PKWY / 183 HWY SVRD,,AUSTIN FULL PURPOSE,2037572,NORTHWEST,,02/21/40783,"(30.4614143, -97.7935562)",13769,10220,2019,WALK/DONT WALK,,False,,5817c096e052e0422be6c89f,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,TxDOT,OK,09/18/49426 08:00:00 AM +0000,,,30.4614143,-97.7935562,07/31/51697 09:20:00 AM +0000
194, MANCHACA RD / WILLIAM CANNON DR,TRAFFIC,TURNED_ON,LOC16-000960,5149842,PRIMARY,5, MANCHACA RD, WILLIAM CANNON DR,2041859,,,,AUSTIN FULL PURPOSE,2025145,SOUTHWEST,,04/26/10518,"(30.2029133, -97.8069077)",2000,6800,2019,COUNTDOWN,,False,,5817c081e052e0422be6c576,ONLINE,10/23/50820 08:40:00 AM +0000,COA,OK,02/01/51606 08:00:00 AM +0000,,,30.2029133,-97.8069077,07/12/51623 11:20:00 AM +0000
195, MANCHACA RD / MATTHEWS LN,TRAFFIC,TURNED_ON,LOC16-000965,5149803,PRIMARY,5, MANCHACA RD, MATTHEWS LN,2025284,,,,AUSTIN FULL PURPOSE,2025283,SOUTHWEST,,,"(30.1999645, -97.8073349)",2001,7100,2019,WALK/DONT WALK,,False,,5817c081e052e0422be6c578,ONLINE,10/23/50820 08:40:00 AM +0000,COA,OK,05/08/51603 08:00:00 AM +0000,,,30.1999645,-97.8073349,07/11/51623 06:40:00 PM +0000
690, LAKELINE MALL DR / 183 HWY SVRD,TRAFFIC,TURNED_ON,LOC16-003400,5149897,PRIMARY,6, LAKELINE MALL DR,US 183 HWY SVRD,3271336,,,691:  LAKELINE MALL DR / 183 HWY SVRD,AUSTIN FULL PURPOSE,3272841,NORTHWEST,,08/15/41749,"(30.4728546, -97.7991867)",13900,11000,2019,UNKNOWN,,False,"4465, 3820, 5428, 5222, 5411",5817c09ae052e0422be6c94d,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,TxDOT,OK,02/21/49443 08:00:00 AM +0000,,,30.4728546,-97.7991867,09/28/51655 10:40:00 AM +0000
